backend_name;date;results
ibmqx5;2018-07-05T18:07:56.659Z;{'0000000000000000': 163, '0000000000000001': 16, '0000000000000010': 158, '0000000000000011': 4, '1000000000000000': 313, '1000000000000001': 15, '1000000000000010': 346, '1000000000000011': 9}
ibmqx5;2018-07-05T18:07:56.750Z;{'0000000000000001': 1, '0000000000000010': 200, '0000000000000011': 812, '1000000000000010': 2, '1000000000000011': 9}
ibmqx5;2018-07-05T18:07:56.823Z;{'0000000000000000': 106, '0000000000000001': 80, '0000000000000010': 433, '0000000000000011': 378, '1000000000000000': 3, '1000000000000001': 3, '1000000000000010': 7, '1000000000000011': 14}
ibmqx5;2018-07-05T18:07:56.995Z;{'0000000000000010': 117, '0000000000000011': 897, '1000000000000010': 3, '1000000000000011': 7}
ibmqx5;2018-07-05T18:07:57.089Z;{'0000000000000000': 48, '0000000000000001': 2, '0000000000000010': 53, '0000000000000011': 4, '1000000000000000': 470, '1000000000000001': 23, '1000000000000010': 405, '1000000000000011': 19}
ibmqx5;2018-07-05T18:07:57.099Z;{'0000000000000010': 93, '0000000000000011': 920, '1000000000000010': 1, '1000000000000011': 10}
ibmqx5;2018-07-05T18:07:57.198Z;{'0000000000000000': 69, '0000000000000001': 48, '0000000000000010': 485, '0000000000000011': 403, '1000000000000000': 3, '1000000000000001': 1, '1000000000000010': 8, '1000000000000011': 7}
ibmqx5;2018-07-05T18:07:11.081Z;{'0000000000000010': 982, '0000000000000011': 30, '1000000000000010': 12}
ibmqx5;2018-07-05T18:07:11.256Z;{'0000000000000000': 545, '0000000000000001': 434, '0000000000000010': 8, '0000000000000011': 6, '1000000000000000': 17, '1000000000000001': 13, '1000000000000011': 1}
ibmqx5;2018-07-05T18:07:11.773Z;{'0000000000000010': 967, '0000000000000011': 39, '1000000000000010': 17, '1000000000000011': 1}
ibmqx5;2018-07-05T18:07:11.912Z;{'0000000000000000': 515, '0000000000000001': 24, '0000000000000010': 428, '0000000000000011': 19, '1000000000000000': 18, '1000000000000010': 18, '1000000000000011': 2}
ibmqx5;2018-07-05T18:07:12.104Z;{'0000000000000010': 878, '0000000000000011': 128, '1000000000000010': 14, '1000000000000011': 4}
ibmqx5;2018-07-05T18:07:12.296Z;{'0000000000000000': 465, '0000000000000001': 416, '0000000000000010': 70, '0000000000000011': 52, '1000000000000000': 10, '1000000000000001': 8, '1000000000000010': 2, '1000000000000011': 1}
ibmqx5;2018-07-05T18:07:12.459Z;{'0000000000000010': 777, '0000000000000011': 232, '1000000000000010': 11, '1000000000000011': 4}
ibmqx5;2018-07-05T18:07:12.615Z;{'0000000000000000': 395, '0000000000000001': 18, '0000000000000010': 349, '0000000000000011': 21, '1000000000000000': 122, '1000000000000001': 6, '1000000000000010': 111, '1000000000000011': 2}
ibmqx5;2018-07-05T18:07:12.734Z;{'0000000000000010': 598, '0000000000000011': 409, '1000000000000010': 12, '1000000000000011': 5}
ibmqx5;2018-07-05T18:07:12.958Z;{'0000000000000000': 345, '0000000000000001': 10, '0000000000000010': 267, '0000000000000011': 11, '1000000000000000': 198, '1000000000000001': 9, '1000000000000010': 175, '1000000000000011': 9}
ibmqx5;2018-07-05T18:07:13.030Z;{'0000000000000010': 482, '0000000000000011': 529, '1000000000000010': 5, '1000000000000011': 8}
ibmqx5;2018-07-05T18:07:13.151Z;{'0000000000000000': 280, '0000000000000001': 195, '0000000000000010': 271, '0000000000000011': 251, '1000000000000000': 7, '1000000000000001': 2, '1000000000000010': 10, '1000000000000011': 8}
ibmqx5;2018-07-05T18:07:13.291Z;{'0000000000000010': 305, '0000000000000011': 698, '1000000000000010': 10, '1000000000000011': 11}
ibmqx5;2018-07-05T18:07:13.415Z;{'0000000000000000': 155, '0000000000000001': 8, '0000000000000010': 146, '0000000000000011': 10, '1000000000000000': 367, '1000000000000001': 24, '1000000000000010': 304, '1000000000000011': 10}
ibmqx5;2018-07-05T18:07:13.608Z;{'0000000000000010': 194, '0000000000000011': 815, '1000000000000010': 6, '1000000000000011': 9}
ibmqx5;2018-07-05T18:07:13.725Z;{'0000000000000000': 93, '0000000000000001': 8, '0000000000000010': 87, '0000000000000011': 3, '1000000000000000': 433, '1000000000000001': 24, '1000000000000010': 360, '1000000000000011': 16}
ibmqx5;2018-07-05T18:07:13.845Z;{'0000000000000010': 120, '0000000000000011': 874, '1000000000000010': 3, '1000000000000011': 27}
ibmqx5;2018-07-05T18:07:13.983Z;{'0000000000000000': 73, '0000000000000001': 71, '0000000000000010': 470, '0000000000000011': 390, '1000000000000000': 3, '1000000000000001': 3, '1000000000000010': 7, '1000000000000011': 7}
ibmqx5;2018-07-05T18:07:14.100Z;{'0000000000000010': 86, '0000000000000011': 917, '1000000000000010': 1, '1000000000000011': 20}
ibmqx5;2018-07-05T18:07:14.236Z;{'0000000000000000': 51, '0000000000000001': 59, '0000000000000010': 491, '0000000000000011': 401, '1000000000000000': 2, '1000000000000001': 1, '1000000000000010': 14, '1000000000000011': 5}
ibmqx5;2018-07-05T18:06:26.721Z;{'0000000000000010': 993, '0000000000000011': 20, '1000000000000010': 11}
ibmqx5;2018-07-05T18:06:26.839Z;{'0000000000000000': 509, '0000000000000001': 464, '0000000000000010': 13, '0000000000000011': 10, '1000000000000000': 15, '1000000000000001': 13}
ibmqx5;2018-07-05T18:06:27.001Z;{'0000000000000010': 959, '0000000000000011': 56, '1000000000000010': 9}
ibmqx5;2018-07-05T18:06:27.119Z;{'0000000000000000': 476, '0000000000000001': 26, '0000000000000010': 461, '0000000000000011': 28, '1000000000000000': 17, '1000000000000001': 2, '1000000000000010': 11, '1000000000000011': 3}
ibmqx5;2018-07-05T18:06:27.319Z;{'0000000000000010': 892, '0000000000000011': 121, '1000000000000010': 9, '1000000000000011': 2}
ibmqx5;2018-07-05T18:06:27.393Z;{'0000000000000000': 419, '0000000000000001': 29, '0000000000000010': 424, '0000000000000011': 18, '1000000000000000': 69, '1000000000000001': 3, '1000000000000010': 58, '1000000000000011': 4}
ibmqx5;2018-07-05T18:06:27.530Z;{'0000000000000010': 771, '0000000000000011': 244, '1000000000000010': 7, '1000000000000011': 2}
ibmqx5;2018-07-05T18:06:27.672Z;{'0000000000000000': 398, '0000000000000001': 362, '0000000000000010': 126, '0000000000000011': 116, '1000000000000000': 7, '1000000000000001': 8, '1000000000000010': 3, '1000000000000011': 4}
ibmqx5;2018-07-05T18:06:27.808Z;{'0000000000000000': 1, '0000000000000010': 636, '0000000000000011': 377, '1000000000000010': 9, '1000000000000011': 1}
ibmqx5;2018-07-05T18:06:27.952Z;{'0000000000000000': 352, '0000000000000001': 271, '0000000000000010': 193, '0000000000000011': 178, '1000000000000000': 10, '1000000000000001': 7, '1000000000000010': 7, '1000000000000011': 6}
ibmqx5;2018-07-05T18:06:28.117Z;{'0000000000000010': 485, '0000000000000011': 531, '1000000000000010': 5, '1000000000000011': 3}
ibmqx5;2018-07-05T18:06:28.254Z;{'0000000000000000': 244, '0000000000000001': 15, '0000000000000010': 197, '0000000000000011': 11, '1000000000000000': 299, '1000000000000001': 15, '1000000000000010': 236, '1000000000000011': 7}
ibmqx5;2018-07-05T18:06:28.341Z;{'0000000000000010': 324, '0000000000000011': 690, '1000000000000010': 5, '1000000000000011': 5}
ibmqx5;2018-07-05T18:06:28.480Z;{'0000000000000000': 166, '0000000000000001': 132, '0000000000000010': 358, '0000000000000011': 339, '1000000000000000': 4, '1000000000000001': 4, '1000000000000010': 9, '1000000000000011': 12}
ibmqx5;2018-07-05T18:06:28.621Z;{'0000000000000010': 177, '0000000000000011': 832, '1000000000000010': 4, '1000000000000011': 11}
ibmqx5;2018-07-05T18:06:28.775Z;{'0000000000000000': 104, '0000000000000001': 6, '0000000000000010': 79, '0000000000000011': 3, '1000000000000000': 421, '1000000000000001': 25, '1000000000000010': 360, '1000000000000011': 26}
ibmqx5;2018-07-05T18:06:28.798Z;{'0000000000000010': 125, '0000000000000011': 891, '1000000000000011': 8}
ibmqx5;2018-07-05T18:06:28.902Z;{'0000000000000000': 64, '0000000000000001': 64, '0000000000000010': 467, '0000000000000011': 404, '1000000000000000': 4, '1000000000000001': 2, '1000000000000010': 9, '1000000000000011': 10}
ibmqx5;2018-07-05T18:06:29.005Z;{'0000000000000010': 95, '0000000000000011': 921, '1000000000000011': 8}
ibmqx5;2018-07-05T18:06:29.077Z;{'0000000000000000': 48, '0000000000000001': 51, '0000000000000010': 485, '0000000000000011': 418, '1000000000000000': 1, '1000000000000001': 1, '1000000000000010': 8, '1000000000000011': 12}
ibmqx5;2018-07-05T18:05:45.897Z;{'0000000000000010': 987, '0000000000000011': 27, '1000000000000010': 10}
ibmqx5;2018-07-05T18:05:46.043Z;{'0000000000000000': 518, '0000000000000001': 468, '0000000000000010': 7, '0000000000000011': 5, '1000000000000000': 11, '1000000000000001': 15}
ibmqx5;2018-07-05T18:05:46.203Z;{'0000000000000010': 967, '0000000000000011': 43, '1000000000000010': 14}
ibmqx5;2018-07-05T18:05:46.342Z;{'0000000000000000': 530, '0000000000000001': 421, '0000000000000010': 20, '0000000000000011': 30, '1000000000000000': 14, '1000000000000001': 8, '1000000000000011': 1}
ibmqx5;2018-07-05T18:05:46.516Z;{'0000000000000010': 877, '0000000000000011': 130, '1000000000000010': 16, '1000000000000011': 1}
ibmqx5;2018-07-05T18:05:46.542Z;{'0000000000000000': 468, '0000000000000001': 417, '0000000000000010': 54, '0000000000000011': 62, '1000000000000000': 9, '1000000000000001': 10, '1000000000000010': 2, '1000000000000011': 2}
ibmqx5;2018-07-05T18:05:46.606Z;{'0000000000000010': 755, '0000000000000011': 264, '1000000000000010': 5}
ibmqx5;2018-07-05T18:05:46.702Z;{'0000000000000000': 403, '0000000000000001': 331, '0000000000000010': 136, '0000000000000011': 123, '1000000000000000': 8, '1000000000000001': 9, '1000000000000010': 7, '1000000000000011': 7}
ibmqx5;2018-07-05T18:05:46.826Z;{'0000000000000010': 648, '0000000000000011': 370, '1000000000000010': 6}
ibmqx5;2018-07-05T18:05:46.902Z;{'0000000000000000': 329, '0000000000000001': 288, '0000000000000010': 209, '0000000000000011': 181, '1000000000000000': 6, '1000000000000001': 9, '1000000000000010': 2}
ibmqx5;2018-07-05T18:05:46.996Z;{'0000000000000010': 491, '0000000000000011': 522, '1000000000000010': 6, '1000000000000011': 5}
ibmqx5;2018-07-05T18:05:47.131Z;{'0000000000000000': 266, '0000000000000001': 190, '0000000000000010': 284, '0000000000000011': 258, '1000000000000000': 4, '1000000000000001': 5, '1000000000000010': 9, '1000000000000011': 8}
ibmqx5;2018-07-05T18:05:47.185Z;{'0000000000000010': 296, '0000000000000011': 714, '1000000000000010': 6, '1000000000000011': 8}
ibmqx5;2018-07-05T18:05:47.292Z;{'0000000000000000': 168, '0000000000000001': 149, '0000000000000010': 354, '0000000000000011': 334, '1000000000000000': 4, '1000000000000001': 1, '1000000000000010': 5, '1000000000000011': 9}
ibmqx5;2018-07-05T18:05:47.453Z;{'0000000000000010': 189, '0000000000000011': 823, '1000000000000010': 2, '1000000000000011': 10}
ibmqx5;2018-07-05T18:05:47.482Z;{'0000000000000000': 87, '0000000000000001': 3, '0000000000000010': 75, '0000000000000011': 4, '1000000000000000': 446, '1000000000000001': 28, '1000000000000010': 361, '1000000000000011': 20}
ibmqx5;2018-07-05T18:05:47.578Z;{'0000000000000010': 132, '0000000000000011': 882, '1000000000000010': 1, '1000000000000011': 9}
ibmqx5;2018-07-05T18:05:47.669Z;{'0000000000000000': 46, '0000000000000001': 58, '0000000000000010': 480, '0000000000000011': 420, '1000000000000001': 2, '1000000000000010': 8, '1000000000000011': 10}
ibmqx5;2018-07-05T18:05:47.762Z;{'0000000000000010': 103, '0000000000000011': 914, '1000000000000010': 1, '1000000000000011': 6}
ibmqx5;2018-07-05T18:05:47.851Z;{'0000000000000000': 44, '0000000000000001': 6, '0000000000000010': 34, '0000000000000011': 3, '1000000000000000': 477, '1000000000000001': 21, '1000000000000010': 418, '1000000000000011': 21}
ibmqx5;2018-07-05T18:05:04.846Z;{'0000000000000010': 991, '0000000000000011': 22, '1000000000000010': 11}
ibmqx5;2018-07-05T18:05:04.984Z;{'0000000000000000': 508, '0000000000000001': 470, '0000000000000010': 13, '0000000000000011': 6, '1000000000000000': 13, '1000000000000001': 11, '1000000000000010': 2, '1000000000000011': 1}
ibmqx5;2018-07-05T18:05:05.116Z;{'0000000000000010': 952, '0000000000000011': 60, '1000000000000010': 11, '1000000000000011': 1}
ibmqx5;2018-07-05T18:05:05.263Z;{'0000000000000000': 497, '0000000000000001': 24, '0000000000000010': 445, '0000000000000011': 24, '1000000000000000': 23, '1000000000000010': 10, '1000000000000011': 1}
ibmqx5;2018-07-05T18:05:05.401Z;{'0000000000000010': 886, '0000000000000011': 127, '1000000000000010': 11}
ibmqx5;2018-07-05T18:05:05.548Z;{'0000000000000000': 496, '0000000000000001': 21, '0000000000000010': 396, '0000000000000011': 12, '1000000000000000': 49, '1000000000000001': 3, '1000000000000010': 47}
ibmqx5;2018-07-05T18:05:05.643Z;{'0000000000000010': 778, '0000000000000011': 222, '1000000000000010': 15, '1000000000000011': 9}
ibmqx5;2018-07-05T18:05:05.723Z;{'0000000000000000': 418, '0000000000000001': 17, '0000000000000010': 349, '0000000000000011': 12, '1000000000000000': 114, '1000000000000001': 3, '1000000000000010': 105, '1000000000000011': 6}
ibmqx5;2018-07-05T18:05:05.828Z;{'0000000000000010': 614, '0000000000000011': 394, '1000000000000010': 11, '1000000000000011': 5}
ibmqx5;2018-07-05T18:05:05.930Z;{'0000000000000000': 335, '0000000000000001': 15, '0000000000000010': 278, '0000000000000011': 13, '1000000000000000': 202, '1000000000000001': 21, '1000000000000010': 154, '1000000000000011': 6}
ibmqx5;2018-07-05T18:05:06.035Z;{'0000000000000010': 475, '0000000000000011': 536, '1000000000000010': 9, '1000000000000011': 4}
ibmqx5;2018-07-05T18:05:06.141Z;{'0000000000000000': 245, '0000000000000001': 200, '0000000000000010': 288, '0000000000000011': 264, '1000000000000000': 2, '1000000000000001': 5, '1000000000000010': 11, '1000000000000011': 9}
ibmqx5;2018-07-05T18:05:06.212Z;{'0000000000000010': 320, '0000000000000011': 686, '1000000000000010': 6, '1000000000000011': 12}
ibmqx5;2018-07-05T18:05:06.301Z;{'0000000000000000': 181, '0000000000000001': 4, '0000000000000010': 139, '0000000000000011': 9, '1000000000000000': 367, '1000000000000001': 17, '1000000000000010': 293, '1000000000000011': 14}
ibmqx5;2018-07-05T18:05:06.425Z;{'0000000000000010': 174, '0000000000000011': 839, '1000000000000011': 11}
ibmqx5;2018-07-05T18:05:06.524Z;{'0000000000000000': 111, '0000000000000001': 95, '0000000000000010': 410, '0000000000000011': 391, '1000000000000000': 3, '1000000000000010': 7, '1000000000000011': 7}
ibmqx5;2018-07-05T18:05:06.594Z;{'0000000000000010': 118, '0000000000000011': 897, '1000000000000011': 9}
ibmqx5;2018-07-05T18:05:06.699Z;{'0000000000000000': 57, '0000000000000001': 57, '0000000000000010': 468, '0000000000000011': 411, '1000000000000000': 4, '1000000000000001': 3, '1000000000000010': 10, '1000000000000011': 14}
ibmqx5;2018-07-05T18:05:06.805Z;{'0000000000000010': 94, '0000000000000011': 919, '1000000000000010': 1, '1000000000000011': 10}
ibmqx5;2018-07-05T18:05:06.881Z;{'0000000000000000': 31, '0000000000000001': 3, '0000000000000010': 30, '0000000000000011': 2, '1000000000000000': 477, '1000000000000001': 27, '1000000000000010': 433, '1000000000000011': 21}
ibmqx5;2018-07-05T18:04:19.572Z;{'0000000000000010': 996, '0000000000000011': 17, '1000000000000010': 10, '1000000000000011': 1}
ibmqx5;2018-07-05T18:04:19.694Z;{'0000000000000000': 526, '0000000000000001': 454, '0000000000000010': 8, '0000000000000011': 5, '1000000000000000': 17, '1000000000000001': 14}
ibmqx5;2018-07-05T18:04:19.845Z;{'0000000000000010': 961, '0000000000000011': 48, '1000000000000010': 15}
ibmqx5;2018-07-05T18:04:20.013Z;{'0000000000000000': 494, '0000000000000001': 459, '0000000000000010': 29, '0000000000000011': 24, '1000000000000000': 9, '1000000000000001': 9}
ibmqx5;2018-07-05T18:04:20.473Z;{'0000000000000010': 863, '0000000000000011': 149, '1000000000000010': 10, '1000000000000011': 2}
ibmqx5;2018-07-05T18:04:20.649Z;{'0000000000000000': 451, '0000000000000001': 411, '0000000000000010': 72, '0000000000000011': 53, '1000000000000000': 12, '1000000000000001': 19, '1000000000000010': 1, '1000000000000011': 5}
ibmqx5;2018-07-05T18:04:20.782Z;{'0000000000000010': 736, '0000000000000011': 272, '1000000000000010': 13, '1000000000000011': 3}
ibmqx5;2018-07-05T18:04:21.119Z;{'0000000000000000': 439, '0000000000000001': 19, '0000000000000010': 333, '0000000000000011': 16, '1000000000000000': 110, '1000000000000001': 5, '1000000000000010': 97, '1000000000000011': 5}
ibmqx5;2018-07-05T18:04:21.045Z;{'0000000000000000': 1, '0000000000000010': 599, '0000000000000011': 409, '1000000000000010': 9, '1000000000000011': 6}
ibmqx5;2018-07-05T18:04:21.194Z;{'0000000000000000': 336, '0000000000000001': 14, '0000000000000010': 277, '0000000000000011': 14, '1000000000000000': 186, '1000000000000001': 13, '1000000000000010': 172, '1000000000000011': 12}
ibmqx5;2018-07-05T18:04:21.356Z;{'0000000000000010': 452, '0000000000000011': 560, '1000000000000010': 8, '1000000000000011': 4}
ibmqx5;2018-07-05T18:04:21.470Z;{'0000000000000000': 239, '0000000000000001': 209, '0000000000000010': 302, '0000000000000011': 245, '1000000000000000': 10, '1000000000000001': 4, '1000000000000010': 9, '1000000000000011': 6}
ibmqx5;2018-07-05T18:04:21.623Z;{'0000000000000010': 318, '0000000000000011': 695, '1000000000000010': 1, '1000000000000011': 10}
ibmqx5;2018-07-05T18:04:21.789Z;{'0000000000000000': 165, '0000000000000001': 5, '0000000000000010': 116, '0000000000000011': 2, '1000000000000000': 396, '1000000000000001': 15, '1000000000000010': 312, '1000000000000011': 13}
ibmqx5;2018-07-05T18:04:21.914Z;{'0000000000000010': 186, '0000000000000011': 819, '1000000000000010': 1, '1000000000000011': 18}
ibmqx5;2018-07-05T18:04:22.054Z;{'0000000000000000': 116, '0000000000000001': 87, '0000000000000010': 413, '0000000000000011': 395, '1000000000000000': 2, '1000000000000010': 6, '1000000000000011': 5}
ibmqx5;2018-07-05T18:04:22.211Z;{'0000000000000010': 121, '0000000000000011': 884, '1000000000000010': 2, '1000000000000011': 17}
ibmqx5;2018-07-05T18:04:22.335Z;{'0000000000000000': 57, '0000000000000001': 50, '0000000000000010': 479, '0000000000000011': 419, '1000000000000000': 1, '1000000000000001': 4, '1000000000000010': 8, '1000000000000011': 6}
ibmqx5;2018-07-05T18:04:22.523Z;{'0000000000000010': 98, '0000000000000011': 914, '1000000000000010': 2, '1000000000000011': 10}
ibmqx5;2018-07-05T18:04:22.623Z;{'0000000000000000': 54, '0000000000000001': 51, '0000000000000010': 479, '0000000000000011': 412, '1000000000000000': 3, '1000000000000001': 1, '1000000000000010': 14, '1000000000000011': 10}
ibmqx5;2018-07-05T18:02:44.508Z;{'0000000000000010': 981, '0000000000000011': 21, '1000000000000010': 22}
ibmqx5;2018-07-05T18:02:44.859Z;{'0000000000000000': 508, '0000000000000001': 474, '0000000000000010': 15, '0000000000000011': 6, '1000000000000000': 8, '1000000000000001': 13}
